url,urlComes,time
http://onlythejuice.com/,http://onlythejuice.com/,2017-03-23 17:38:22.351459
http://onlythejuice.com/politica-de-privacidad,http://onlythejuice.com/politica-de-privacidad,2017-03-23 17:38:22.499909
http://onlythejuice.com/contacto/,http://onlythejuice.com/contacto/,2017-03-23 17:38:22.554244
http://www.kuoni.es/,http://www.kuoni.es/,2017-03-23 17:38:22.812178
http://www.kuoni.es/,http://www.kuoni.es/politica.php,2017-03-23 17:38:23.281733
http://www.kuoni.es/,http://www.kuoni.es/condiciones-generales/,2017-03-23 17:38:23.305468
https://nexocrm.com/,https://nexocrm.com/,2017-03-23 17:38:23.338941
http://eldiposit.cat/,http://eldiposit.cat/,2017-03-23 17:38:23.696352
http://www.kuoni.es/,http://www.kuoni.es/MaldivasDiamonds.php,2017-03-23 17:38:24.137928
http://circuloycb.com/,http://circuloycb.com/,2017-03-23 17:38:24.216681
http://www.kuoni.es/,http://www.kuoni.es/Africa.php,2017-03-23 17:38:24.240332
https://nexocrm.com/,https://nexocrm.com/politica-de-cookies,2017-03-23 17:38:24.273613
https://www.typeform.com/,https://www.typeform.com/examples/forms/?utm_campaign=HTKCiO&utm_content=typeform-embedded-poweredbytypeform&utm_medium=typeform&utm_source=typeform.com-489744-Basic&utm_term=ES,2017-03-23 17:38:24.537591
https://support.twitter.com/articles/20170514,https://twitter.com/OnlytheJuice,2017-03-23 17:38:24.802957
https://es.wikipedia.org/wiki/Web_bug,https://es.wikipedia.org/wiki/Web_bug,2017-03-23 17:38:25.307407
http://www.kuoni.es/,http://www.kuoni.es/Cruceros.php,2017-03-23 17:38:25.444933
https://www.typeform.com/,https://www.typeform.com/,2017-03-23 17:38:25.527549
http://circuloycb.com/,http://circuloycb.com/portfolio/roca-ceramica/,2017-03-23 17:38:25.539449
https://plus.google.com/explore,https://plus.google.com/115970176228229436927,2017-03-23 17:38:25.585904
https://es.wikipedia.org/wiki/Cookie,https://es.wikipedia.org/wiki/Cookie,2017-03-23 17:38:26.107741
http://circuloycb.com/,http://circuloycb.com/portfolio/viena-turismo/,2017-03-23 17:38:26.829308
https://es.wikipedia.org/wiki/Cookie_(inform%C3%A1tica),https://es.wikipedia.org/wiki/Cookie_(inform%C3%A1tica),2017-03-23 17:38:27.037992
https://support.twitter.com/articles/20170514,https://twitter.com/el_diposit,2017-03-23 17:38:27.219851
http://l.instagram.com/?e=ATM7vmFVT0jEp_uLw0U1uani89hFaM7Rzquw0kZqE_dz13Hv88LAeeL625yNuvI&u=http%3A%2F%2Feldiposit.cat%2F,https://www.instagram.com/el_diposit_espai_coworking/,2017-03-23 17:38:27.394572
https://support.twitter.com/articles/20170514,https://twitter.com/OnlytheJuice?lang=fr,2017-03-23 17:38:28.716055
https://www.eventbrite.com/o/carina-i-estel-13039333851,https://www.eventbrite.com/o/carina-i-estel-13039333851,2017-03-23 17:38:29.397725
https://plus.google.com/explore,https://plus.google.com/+OnlyTheJuiceBarcelona/posts/SKHRiySWSnw,2017-03-23 17:38:29.776496
https://plus.google.com/explore,https://plus.google.com/explore,2017-03-23 17:38:29.855828
https://zh-yue.wikipedia.org/wiki/HTTP%E6%9B%B2%E5%A5%87,https://zh-yue.wikipedia.org/wiki/HTTP%E6%9B%B2%E5%A5%87,2017-03-23 17:38:30.695731
https://plus.google.com/explore,https://plus.google.com/102476084208086459864,2017-03-23 17:38:31.672224
https://dev.twitter.com/index,https://dev.twitter.com/web/embedded-tweets,2017-03-23 17:38:31.760312
https://es.wikipedia.org/wiki/Google,https://es.wikipedia.org/wiki/Google,2017-03-23 17:38:32.224775
https://support.twitter.com/,https://support.twitter.com/articles/14226,2017-03-23 17:38:32.569706
https://support.twitter.com/articles/20170514,https://twitter.com/OnlytheJuice?lang=en,2017-03-23 17:38:32.737101
