url,urlComes,time
http://onlythejuice.com/,http://onlythejuice.com/,2017-03-17 17:51:40.805426
http://onlythejuice.com/politica-de-privacidad,http://onlythejuice.com/politica-de-privacidad,2017-03-17 17:51:41.052424
http://onlythejuice.com/contacto/,http://onlythejuice.com/contacto/,2017-03-17 17:51:41.112761
http://www.kuoni.es/,http://www.kuoni.es/,2017-03-17 17:51:41.383242
http://www.kuoni.es/,http://www.kuoni.es/politica.php,2017-03-17 17:51:41.814916
http://www.kuoni.es/,http://www.kuoni.es/condiciones-generales/,2017-03-17 17:51:41.879883
http://circuloycb.com/,http://circuloycb.com/,2017-03-17 17:51:42.620110
https://nexocrm.com/,https://nexocrm.com/,2017-03-17 17:51:42.690058
http://www.kuoni.es/,http://www.kuoni.es/Selection.php,2017-03-17 17:51:42.741056
http://www.kuoni.es/,http://www.kuoni.es/Cruceros.php,2017-03-17 17:51:42.798825
http://eldiposit.cat/,http://eldiposit.cat/,2017-03-17 17:51:42.849537
http://www.kuoni.es/,http://www.kuoni.es/Turkish.php,2017-03-17 17:51:42.867793
https://www.typeform.com/,https://www.typeform.com/examples/forms/?utm_campaign=HTKCiO&utm_content=typeform-embedded-poweredbytypeform&utm_medium=typeform&utm_source=typeform.com-489744-Basic&utm_term=ES,2017-03-17 17:51:42.910619
http://www.kuoni.es/,http://www.kuoni.es/Indico1.php,2017-03-17 17:51:43.070276
http://www.kuoni.es/,http://www.kuoni.es/Africa.php,2017-03-17 17:51:43.158377
http://www.kuoni.es/,http://www.kuoni.es/MaldivasDiamonds.php,2017-03-17 17:51:43.210763
https://plus.google.com/explore,https://plus.google.com/115970176228229436927,2017-03-17 17:51:43.273036
https://es.wikipedia.org/wiki/Web_bug,https://es.wikipedia.org/wiki/Web_bug,2017-03-17 17:51:43.347378
https://nexocrm.com/,https://nexocrm.com/politica-de-cookies,2017-03-17 17:51:43.436233
http://circuloycb.com/,http://circuloycb.com/portfolio/roca-ceramica/,2017-03-17 17:51:43.539002
https://es.wikipedia.org/wiki/Cookie,https://es.wikipedia.org/wiki/Cookie,2017-03-17 17:51:43.842394
https://support.twitter.com/articles/20170514,https://twitter.com/OnlytheJuice,2017-03-17 17:51:43.951288
http://www.kuoni.es/,http://www.kuoni.es/Argentina.php,2017-03-17 17:51:44.250531
http://www.kuoni.es/,http://www.kuoni.es/Polinesia.php,2017-03-17 17:51:44.273862
https://www.facebook.com/takeoffibiza/,http://takeoffibiza.com/,2017-03-17 17:51:44.501763
https://es.wikipedia.org/wiki/Spam,https://es.wikipedia.org/wiki/Spam,2017-03-17 17:51:44.631921
https://plus.google.com/explore,https://plus.google.com/+OnlyTheJuiceBarcelona/posts/KkZqcS3L9hA,2017-03-17 17:51:45.557720
http://l.instagram.com/?e=ATNayEtG3gdUAQZYPvS8nHUMTSKDnXrirZwDyD38PdW0WDBDy4rM3_309JQEVnA&u=http%3A%2F%2Fbit.ly%2FTheTypebot,https://www.instagram.com/typeform/,2017-03-17 17:51:45.713165
https://www.instagram.com/explore/tags/barcelona/,https://www.instagram.com/onlythejuice/,2017-03-17 17:51:45.755071
https://www.mediawiki.org/wiki/MediaWiki,https://www.mediawiki.org/wiki/MediaWiki,2017-03-17 17:51:46.072304
https://wikimediafoundation.org/wiki/Home,https://wikimediafoundation.org/wiki/Home,2017-03-17 17:51:46.498881
https://twitter.com/privacy?lang=en,https://twitter.com/privacy?lang=en,2017-03-17 17:51:46.751336
http://www.typeform.com/,https://admin.typeform.com/to/dwk6gt,2017-03-17 17:51:46.870687
https://www.mediawiki.org/wiki/Project:General_disclaimer,https://www.mediawiki.org/wiki/Project:General_disclaimer,2017-03-17 17:51:46.994191
https://zh-yue.wikipedia.org/wiki/%E6%BF%AB%E7%99%BC%E9%9B%BB%E5%AD%90%E8%A8%8A%E6%81%AF,https://zh-yue.wikipedia.org/wiki/%E6%BF%AB%E7%99%BC%E9%9B%BB%E5%AD%90%E8%A8%8A%E6%81%AF,2017-03-17 17:51:47.296126
https://www.instagram.com/explore/tags/barcelona/,https://www.instagram.com/onlythejuice/?max_id=AQCOwtEOte4b6pTcs_99s4ZIb8zmHlJDVuV8PvKeGDXGl_aXHzPTu_EhvcQwE15nEJoKAtTvmJCjTLAcjIsE3P021PmO1ZhECtrmE3gdDF8KlF23I7Q_0VH3qOjTEzqyGjo,2017-03-17 17:51:47.393204
https://zh.wikipedia.org/wiki/%E6%BF%AB%E7%99%BC%E9%9B%BB%E5%AD%90%E8%A8%8A%E6%81%AF,https://zh.wikipedia.org/wiki/%E6%BF%AB%E7%99%BC%E9%9B%BB%E5%AD%90%E8%A8%8A%E6%81%AF,2017-03-17 17:51:47.670886
https://wikimediafoundation.org/wiki/Cookie_statement,https://wikimediafoundation.org/wiki/Cookie_statement,2017-03-17 17:51:47.698310
https://zh-yue.wikipedia.org/wiki/%E9%A0%AD%E7%89%88,https://zh-yue.wikipedia.org/wiki/%E9%A0%AD%E7%89%88,2017-03-17 17:51:48.088791
https://dev.twitter.com/index,https://dev.twitter.com/web/embedded-tweets,2017-03-17 17:51:48.128402
https://creativecommons.org/,https://creativecommons.org/licenses/by-sa/3.0/,2017-03-17 17:51:48.481527
https://www.instagram.com/onlythejuice/,https://www.instagram.com/p/BRQXK-6A5mw/,2017-03-17 17:51:48.649181
https://www.mediawiki.org/wiki/Special:MyLanguage/Help:Categories,https://wikimediafoundation.org/wiki/Category:Privacy_policy,2017-03-17 17:51:48.704936
https://wikimediafoundation.org/wiki/Talk:Cookie_statement,https://wikimediafoundation.org/wiki/Talk:Cookie_statement,2017-03-17 17:51:48.725274
https://support.twitter.com/,https://support.twitter.com/articles/14226,2017-03-17 17:51:49.140134
https://www.mediawiki.org/wiki/Special:MyLanguage/Help:User_contributions,https://zh-yue.wikipedia.org/wiki/Special:%E6%88%91%E5%98%85%E8%B2%A2%E7%8D%BB,2017-03-17 17:51:50.225825
https://zh-yue.wikipedia.org/wiki/%E5%A5%A7%E5%9C%B0%E5%88%A9,https://zh-yue.wikipedia.org/wiki/%E5%A5%A7%E5%9C%B0%E5%88%A9,2017-03-17 17:51:50.547387
https://www.wikidata.org/wiki/Q5296,https://www.wikidata.org/wiki/Q5296,2017-03-17 17:51:51.012866
https://support.twitter.com/,https://support.twitter.com/articles/20169869,2017-03-17 17:51:51.336956
https://kn.wikipedia.org/wiki/%E0%B2%B5%E0%B2%BF%E0%B2%95%E0%B2%BF%E0%B2%AA%E0%B3%80%E0%B2%A1%E0%B2%BF%E0%B2%AF:General_disclaimer,https://kn.wikipedia.org/wiki/%E0%B2%B5%E0%B2%BF%E0%B2%95%E0%B2%BF%E0%B2%AA%E0%B3%80%E0%B2%A1%E0%B2%BF%E0%B2%AF:General_disclaimer,2017-03-17 17:51:51.536822
https://zh-yue.wikipedia.org/wiki/%E8%B2%A8%E5%B9%A3,https://zh-yue.wikipedia.org/wiki/%E8%B2%A8%E5%B9%A3,2017-03-17 17:51:51.682019
https://www.mediawiki.org/wiki/Special:MyLanguage/Help:User_contributions,https://zh-yue.wikipedia.org/wiki/Special:%E8%B2%A2%E7%8D%BB/37.223.151.14,2017-03-17 17:51:51.733588
https://zh-yue.wikipedia.org/wiki/Talk:%E9%A0%AD%E7%89%88,https://zh-yue.wikipedia.org/wiki/Talk:%E9%A0%AD%E7%89%88,2017-03-17 17:51:51.926417
https://safeharbor.export.gov/register.aspx,https://safeharbor.export.gov/swisslist.aspx,2017-03-17 17:51:52.359176
https://www.wikidata.org/wiki/Property:P646,https://www.wikidata.org/wiki/Property:P646,2017-03-17 17:51:52.385144
https://www.mediawiki.org/wiki/Special:MyLanguage/Help:Categories,https://zh-yue.wikipedia.org/wiki/Category:%E5%85%A8%E9%83%A8%E6%90%9E%E6%B8%85%E6%A5%9A%E6%96%87%E7%AB%A0,2017-03-17 17:51:53.013180
https://www.wikidata.org/wiki/Q13164552,https://www.wikidata.org/wiki/Q13164552,2017-03-17 17:51:53.144539
https://www.mediawiki.org/wiki/Special:MyLanguage/Help:What_links_here,https://zh-yue.wikipedia.org/wiki/Special:%E9%82%8A%E5%BA%A6%E9%8F%88%E5%8E%BB%E5%91%A2%E7%89%88/%E8%B2%A8%E5%B9%A3,2017-03-17 17:51:53.220136
https://incubator.wikimedia.org/wiki/Wt,https://incubator.wikimedia.org/wiki/Wt/yue/%E9%A0%AD%E7%89%88,2017-03-17 17:51:53.302576
https://ka.wikipedia.org/wiki/%E1%83%9B%E1%83%97%E1%83%90%E1%83%95%E1%83%90%E1%83%A0%E1%83%98_%E1%83%92%E1%83%95%E1%83%94%E1%83%A0%E1%83%93%E1%83%98,https://ka.wikipedia.org/wiki/%E1%83%9B%E1%83%97%E1%83%90%E1%83%95%E1%83%90%E1%83%A0%E1%83%98_%E1%83%92%E1%83%95%E1%83%94%E1%83%A0%E1%83%93%E1%83%98,2017-03-17 17:51:53.648130
https://www.mediawiki.org/wiki/Special:MyLanguage/Help:Related_changes,https://zh-yue.wikipedia.org/wiki/Special:%E5%A4%96%E9%8F%88%E4%BF%AE%E6%94%B9/Talk:%E9%A0%AD%E7%89%88,2017-03-17 17:51:54.003501
https://www.wikidata.org/wiki/Q8798,https://www.wikidata.org/wiki/Q8798,2017-03-17 17:51:55.242067
https://zh-yue.wikipedia.org/wiki/%E6%8D%B7%E5%85%8B,https://zh-yue.wikipedia.org/wiki/%E6%8D%B7%E5%85%8B,2017-03-17 17:51:55.480389
https://az.wikipedia.org/wiki/Ana_S%C9%99hif%C9%99,https://az.wikipedia.org/wiki/Ana_S%C9%99hif%C9%99,2017-03-17 17:51:55.554584
https://ka.wikipedia.org/wiki/%E1%83%92%E1%83%90%E1%83%9B%E1%83%91%E1%83%98%E1%83%90,https://ka.wikipedia.org/wiki/%E1%83%92%E1%83%90%E1%83%9B%E1%83%91%E1%83%98%E1%83%90,2017-03-17 17:51:56.005770
https://be.wikibooks.org/wiki/%D0%9F%D0%B5%D1%80%D1%88%D0%B0%D1%8F_%D1%81%D1%82%D0%B0%D1%80%D0%BE%D0%BD%D0%BA%D0%B0,https://be.wikibooks.org/wiki/%D0%9F%D0%B5%D1%80%D1%88%D0%B0%D1%8F_%D1%81%D1%82%D0%B0%D1%80%D0%BE%D0%BD%D0%BA%D0%B0,2017-03-17 17:51:56.338875
https://zh-yue.wikipedia.org/wiki/Baai3,https://zh-yue.wikipedia.org/wiki/Baai3,2017-03-17 17:51:56.429456
https://ka.wikipedia.org/wiki/%E1%83%95%E1%83%98%E1%83%99%E1%83%98%E1%83%9E%E1%83%94%E1%83%93%E1%83%98%E1%83%90:%E1%83%9B%E1%83%9D%E1%83%92%E1%83%95%E1%83%AC%E1%83%94%E1%83%A0%E1%83%94%E1%83%97,https://ka.wikipedia.org/wiki/%E1%83%95%E1%83%98%E1%83%99%E1%83%98%E1%83%9E%E1%83%94%E1%83%93%E1%83%98%E1%83%90:%E1%83%9B%E1%83%9D%E1%83%92%E1%83%95%E1%83%AC%E1%83%94%E1%83%A0%E1%83%94%E1%83%97,2017-03-17 17:51:56.927427
https://www.wikidata.org/wiki/Q20672086,https://www.wikidata.org/wiki/Q20672086,2017-03-17 17:51:56.945883
https://www.wikidata.org/wiki/Q21451000,https://www.wikidata.org/wiki/Q21451000,2017-03-17 17:51:57.187205
https://www.wikidata.org/wiki/Property:P1999,https://www.wikidata.org/wiki/Property:P1999,2017-03-17 17:51:57.260384
https://bg.wikibooks.org/wiki/%D0%9D%D0%B0%D1%87%D0%B0%D0%BB%D0%BD%D0%B0_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B8%D1%86%D0%B0,https://bg.wikibooks.org/wiki/%D0%9D%D0%B0%D1%87%D0%B0%D0%BB%D0%BD%D0%B0_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B8%D1%86%D0%B0,2017-03-17 17:51:57.661797
https://az.wikipedia.org/wiki/M%C9%99m%C9%99lil%C9%99r,https://az.wikipedia.org/wiki/M%C9%99m%C9%99lil%C9%99r,2017-03-17 17:51:57.839622
https://ka.wikipedia.org/w/index.php?redirect=no&title=%E1%83%9E%E1%83%A0%E1%83%9D%E1%83%94%E1%83%A5%E1%83%A2%E1%83%98%3A%E1%83%9E%E1%83%90%E1%83%A1%E1%83%A3%E1%83%AE%E1%83%98%E1%83%A1%E1%83%9B%E1%83%92%E1%83%94%E1%83%91%E1%83%9A%E1%83%9D%E1%83%91%E1%83%98%E1%83%A1_%E1%83%A3%E1%83%90%E1%83%A0%E1%83%A7%E1%83%9D%E1%83%A4%E1%83%90,https://ka.wikipedia.org/wiki/%E1%83%9E%E1%83%A0%E1%83%9D%E1%83%94%E1%83%A5%E1%83%A2%E1%83%98:%E1%83%9E%E1%83%90%E1%83%A1%E1%83%A3%E1%83%AE%E1%83%98%E1%83%A1%E1%83%9B%E1%83%92%E1%83%94%E1%83%91%E1%83%9A%E1%83%9D%E1%83%91%E1%83%98%E1%83%A1_%E1%83%A3%E1%83%90%E1%83%A0%E1%83%A7%E1%83%9D%E1%83%A4%E1%83%90,2017-03-17 17:51:58.236208
https://zh-yue.wikipedia.org/wiki/Baai6,https://zh-yue.wikipedia.org/wiki/Baai6,2017-03-17 17:51:58.258867
https://www.mediawiki.org/wiki/Special:MyLanguage/Help:User_contributions,https://ka.wikipedia.org/wiki/%E1%83%A1%E1%83%9E%E1%83%94%E1%83%AA%E1%83%98%E1%83%90%E1%83%9A%E1%83%A3%E1%83%A0%E1%83%98:%E1%83%AC%E1%83%95%E1%83%9A%E1%83%98%E1%83%9A%E1%83%98/185.23.49.51,2017-03-17 17:51:58.487908
https://iu.wikipedia.org/wiki/%E1%90%8A%E1%92%A5%E1%96%85,https://iu.wikipedia.org/wiki/%E1%90%8A%E1%92%A5%E1%96%85,2017-03-17 17:51:58.784657
https://az.wikipedia.org/wiki/%C4%B0nsan,https://az.wikipedia.org/wiki/%C4%B0nsan,2017-03-17 17:51:59.683700
https://az.wikipedia.org/wiki/%C4%B0srail,https://az.wikipedia.org/wiki/%C4%B0srail,2017-03-17 17:51:59.983718
https://az.wikipedia.org/wiki/AK-47,https://az.wikipedia.org/wiki/AK-47,2017-03-17 17:52:00.350853
https://az.wikipedia.org/wiki/624,https://az.wikipedia.org/wiki/624,2017-03-17 17:52:00.539028
https://az.wikipedia.org/wiki/Qazlar,https://az.wikipedia.org/wiki/Qazlar,2017-03-17 17:52:00.680752
https://ka.wikipedia.org/w/index.php?redirect=no&title=%E1%83%95%E1%83%98%E1%83%99%E1%83%98%E1%83%9E%E1%83%94%E1%83%93%E1%83%98%E1%83%90%3A%E1%83%A8%E1%83%94%E1%83%A1%E1%83%90%E1%83%AE%E1%83%94%E1%83%91,https://ka.wikipedia.org/wiki/%E1%83%95%E1%83%98%E1%83%99%E1%83%98%E1%83%9E%E1%83%94%E1%83%93%E1%83%98%E1%83%90:%E1%83%A8%E1%83%94%E1%83%A1%E1%83%90%E1%83%AE%E1%83%94%E1%83%91,2017-03-17 17:52:01.191849
https://bg.wikibooks.org/wiki/%D0%A0%D1%8A%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%B0,https://bg.wikibooks.org/wiki/%D0%A0%D1%8A%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%B0,2017-03-17 17:52:01.341620
https://az.wikipedia.org/wiki/Aktyor,https://az.wikipedia.org/wiki/Aktyor,2017-03-17 17:52:01.392570
https://ba.wikipedia.org/wiki/%D0%9A%D0%B5%D1%88%D0%B5,https://ba.wikipedia.org/wiki/%D0%9A%D0%B5%D1%88%D0%B5,2017-03-17 17:52:01.665864
https://www.mediawiki.org/wiki/Special:MyLanguage/Help:Categories,https://az.wikipedia.org/wiki/Kateqoriya:G%C3%BCrc%C3%BCstandak%C4%B1_Az%C9%99rbaycan_k%C9%99ndl%C9%99ri,2017-03-17 17:52:01.866524
https://bg.wikibooks.org/wiki/%D0%9F%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%B8%D1%80%D0%B0%D0%BD%D0%B5,https://bg.wikibooks.org/wiki/%D0%9F%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%B8%D1%80%D0%B0%D0%BD%D0%B5,2017-03-17 17:52:01.926370
https://iu.wikipedia.org/wiki/%E1%90%8A%E1%90%85%E1%92%8D%E1%94%85,https://iu.wikipedia.org/wiki/%E1%90%8A%E1%90%85%E1%92%8D%E1%94%85,2017-03-17 17:52:02.245640
https://ka.wikipedia.org/wiki/%E1%83%95%E1%83%98%E1%83%99%E1%83%98%E1%83%9E%E1%83%94%E1%83%93%E1%83%98%E1%83%90_%E1%83%92%E1%83%90%E1%83%9C%E1%83%AE%E1%83%98%E1%83%9A%E1%83%95%E1%83%90:%E1%83%A8%E1%83%94%E1%83%A1%E1%83%90%E1%83%95%E1%83%90%E1%83%9A%E1%83%98,https://ka.wikipedia.org/wiki/%E1%83%95%E1%83%98%E1%83%99%E1%83%98%E1%83%9E%E1%83%94%E1%83%93%E1%83%98%E1%83%90_%E1%83%92%E1%83%90%E1%83%9C%E1%83%AE%E1%83%98%E1%83%9A%E1%83%95%E1%83%90:%E1%83%A8%E1%83%94%E1%83%A1%E1%83%90%E1%83%95%E1%83%90%E1%83%9A%E1%83%98,2017-03-17 17:52:02.480501
https://ga.wikipedia.org/wiki/Mamach,https://ga.wikipedia.org/wiki/Mamach,2017-03-17 17:52:02.789502
https://www.mediawiki.org/wiki/Special:MyLanguage/Help:Categories,https://az.wikipedia.org/wiki/Kateqoriya:Biologiya,2017-03-17 17:52:02.970042
https://iu.wikipedia.org/wiki/%E1%96%81%E1%96%85%E1%93%97%E1%95%90%E1%93%82%E1%96%85,https://iu.wikipedia.org/wiki/%E1%96%81%E1%96%85%E1%93%97%E1%95%90%E1%93%82%E1%96%85,2017-03-17 17:52:03.016491
https://az.wikipedia.org/wiki/Y%C9%99m%C9%99n,https://az.wikipedia.org/wiki/Y%C9%99m%C9%99n,2017-03-17 17:52:03.552462
https://az.wikipedia.org/wiki/%C4%B0taliya,https://az.wikipedia.org/wiki/%C4%B0taliya,2017-03-17 17:52:03.847500
https://www.wikidata.org/wiki/Q3700084,https://www.wikidata.org/wiki/Q3700084,2017-03-17 17:52:03.869216
https://az.wikipedia.org/wiki/Yapon_yeni,https://az.wikipedia.org/wiki/Yapon_yeni,2017-03-17 17:52:03.942523
